recordedAt,subjectId,subjectName,category,action,quantity,unit,occurredAt,durationSeconds,deviceId,deviceName,context,sourceEndpoint,attribution
2026-07-18T18:10:29+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-18T18:10:29+00:00,76,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T18:26:42+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-18T18:26:42+00:00,88,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-18T19:37:48+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-18T19:37:48+00:00,179,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T01:40:21+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-19T01:40:21+00:00,119,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T02:05:03+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-19T02:05:03+00:00,90,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T02:10:52+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-19T02:10:52+00:00,124,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T02:14:06+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-19T02:14:06+00:00,106,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T02:22:15+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-19T02:22:15+00:00,147,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T03:22:40+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-19T03:22:40+00:00,120,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T04:09:16+00:00,cat-joule,Joule,feeding,food_change,11.0,g,2026-07-19T04:09:16+00:00,204,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T05:59:48+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-19T05:59:48+00:00,131,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T07:06:06+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-19T07:06:06+00:00,84,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T09:12:39+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-19T09:12:39+00:00,282,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T11:44:18+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-19T11:44:18+00:00,91,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T12:14:48+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-19T12:14:48+00:00,193,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T13:03:13+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-19T13:03:13+00:00,123,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T16:59:16+00:00,cat-pascal,Pascal,feeding,food_change,46.0,g,2026-07-19T16:59:16+00:00,6,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-19T17:00:09+00:00,cat-pascal,Pascal,feeding,food_change,57.0,g,2026-07-19T17:00:09+00:00,57,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-19T17:03:52+00:00,cat-pascal,Pascal,feeding,food_change,26.0,g,2026-07-19T17:03:52+00:00,216,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T17:23:55+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-19T17:23:55+00:00,54,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T17:26:16+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-19T17:26:16+00:00,131,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T17:34:19+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-19T17:34:19+00:00,76,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T17:55:06+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-19T17:55:06+00:00,163,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-19T18:40:39+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-19T18:40:39+00:00,221,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T19:19:56+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-19T19:19:56+00:00,86,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-19T19:34:37+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-19T19:34:37+00:00,225,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T01:24:36+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-20T01:24:36+00:00,221,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T02:44:35+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-20T02:44:35+00:00,135,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T03:21:44+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-20T03:21:44+00:00,127,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T04:39:25+00:00,cat-pascal,Pascal,feeding,food_change,63.0,g,2026-07-20T04:39:25+00:00,5,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-20T09:43:22+00:00,cat-joule,Joule,feeding,food_change,15.0,g,2026-07-20T09:43:22+00:00,354,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T09:49:04+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-20T09:49:04+00:00,112,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T09:54:05+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-20T09:54:05+00:00,177,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T10:43:41+00:00,cat-pascal,Pascal,feeding,food_change,23.0,g,2026-07-20T10:43:41+00:00,110,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T11:35:57+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-20T11:35:57+00:00,90,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T11:37:11+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-20T11:37:11+00:00,66,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T12:15:25+00:00,cat-pascal,Pascal,feeding,food_change,14.0,g,2026-07-20T12:15:25+00:00,181,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T12:52:11+00:00,cat-pascal,Pascal,feeding,food_change,13.0,g,2026-07-20T12:52:11+00:00,136,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T13:20:43+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-20T13:20:43+00:00,192,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T16:24:07+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-20T16:24:07+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-20T16:25:57+00:00,cat-pascal,Pascal,feeding,food_change,9.0,g,2026-07-20T16:25:57+00:00,95,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T16:32:00+00:00,cat-pascal,Pascal,feeding,food_change,9.0,g,2026-07-20T16:32:00+00:00,133,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-20T16:42:18+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-20T16:42:18+00:00,228,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-20T17:54:37+00:00,cat-pascal,Pascal,feeding,food_change,9.0,g,2026-07-20T17:54:37+00:00,140,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T01:58:28+00:00,cat-joule,Joule,feeding,food_change,71.0,g,2026-07-21T01:58:28+00:00,4,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-21T01:58:44+00:00,cat-joule,Joule,feeding,food_change,63.0,g,2026-07-21T01:58:44+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-21T01:58:44+00:00,cat-pascal,Pascal,feeding,food_change,63.0,g,2026-07-21T01:58:44+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-21T01:58:56+00:00,cat-pascal,Pascal,feeding,food_change,32.0,g,2026-07-21T01:58:56+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-21T02:02:35+00:00,cat-pascal,Pascal,feeding,food_change,18.0,g,2026-07-21T02:02:35+00:00,99,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T02:25:45+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-21T02:25:45+00:00,149,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T02:54:09+00:00,cat-pascal,Pascal,feeding,food_change,12.0,g,2026-07-21T02:54:09+00:00,109,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T03:03:57+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-21T03:03:57+00:00,126,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T04:01:19+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-21T04:01:19+00:00,114,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T06:12:58+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-21T06:12:58+00:00,123,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T07:18:31+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-21T07:18:31+00:00,40,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T11:32:02+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-21T11:32:02+00:00,156,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T11:37:01+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-21T11:37:01+00:00,157,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T11:49:35+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-21T11:49:35+00:00,125,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T12:10:27+00:00,cat-pascal,Pascal,feeding,food_change,9.0,g,2026-07-21T12:10:27+00:00,129,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T12:56:17+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-21T12:56:17+00:00,80,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T17:26:35+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-21T17:26:35+00:00,104,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T17:36:59+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-21T17:36:59+00:00,59,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T17:38:25+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-21T17:38:25+00:00,165,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-21T17:56:05+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-21T17:56:05+00:00,128,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T22:09:05+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-21T22:09:05+00:00,44,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-21T23:06:22+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-21T23:06:22+00:00,174,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T01:07:07+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-22T01:07:07+00:00,92,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T01:25:51+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-22T01:25:51+00:00,120,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T05:04:19+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-22T05:04:19+00:00,143,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T05:20:02+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-22T05:20:02+00:00,76,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T05:40:00+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-22T05:40:00+00:00,154,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T05:50:39+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-22T05:50:39+00:00,69,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T05:52:41+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-22T05:52:41+00:00,39,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T07:46:49+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-22T07:46:49+00:00,52,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T07:48:43+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-22T07:48:43+00:00,105,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T10:12:07+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-22T10:12:07+00:00,199,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T10:34:32+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-22T10:34:32+00:00,250,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T10:48:08+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-22T10:48:08+00:00,122,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T10:53:28+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-22T10:53:28+00:00,95,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T11:08:52+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-22T11:08:52+00:00,252,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T12:14:34+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-22T12:14:34+00:00,177,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T16:29:43+00:00,cat-joule,Joule,feeding,food_change,53.0,g,2026-07-22T16:29:43+00:00,4,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-22T16:30:06+00:00,cat-joule,Joule,feeding,food_change,52.0,g,2026-07-22T16:30:06+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-22T16:30:06+00:00,cat-pascal,Pascal,feeding,food_change,52.0,g,2026-07-22T16:30:06+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-22T16:30:35+00:00,cat-pascal,Pascal,feeding,food_change,61.0,g,2026-07-22T16:30:35+00:00,15,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-22T16:34:52+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-22T16:34:52+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T17:00:00+00:00,cat-pascal,Pascal,feeding,food_change,45.0,g,2026-07-22T17:00:00+00:00,1846,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-22T17:56:13+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-22T17:56:13+00:00,129,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T18:01:51+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-22T18:01:51+00:00,62,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-22T21:43:39+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-22T21:43:39+00:00,81,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-22T23:04:12+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-22T23:04:12+00:00,85,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T00:35:24+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-23T00:35:24+00:00,130,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T00:37:03+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-23T00:37:03+00:00,180,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T03:35:49+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-23T03:35:49+00:00,165,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T03:48:34+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-23T03:48:34+00:00,124,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T05:23:45+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-23T05:23:45+00:00,114,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T10:01:52+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-23T10:01:52+00:00,197,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T10:59:52+00:00,cat-joule,Joule,feeding,food_change,13.0,g,2026-07-23T10:59:52+00:00,166,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T11:11:38+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-23T11:11:38+00:00,170,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T11:12:56+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-23T11:12:56+00:00,186,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T11:47:05+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-23T11:47:05+00:00,108,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T11:57:17+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-23T11:57:17+00:00,165,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T11:58:31+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-23T11:58:31+00:00,68,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T14:06:07+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-23T14:06:07+00:00,117,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T16:23:34+00:00,cat-pascal,Pascal,feeding,food_change,52.0,g,2026-07-23T16:23:34+00:00,15,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-23T16:31:39+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-23T16:31:39+00:00,147,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T16:40:00+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-23T16:40:00+00:00,95,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T16:41:13+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-23T16:41:13+00:00,110,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T16:52:32+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-23T16:52:32+00:00,89,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T19:45:20+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-23T19:45:20+00:00,231,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-23T22:44:11+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-23T22:44:11+00:00,156,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-23T22:59:22+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-23T22:59:22+00:00,166,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T03:34:47+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-24T03:34:47+00:00,220,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T04:53:08+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-24T04:53:08+00:00,216,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T05:00:29+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-24T05:00:29+00:00,145,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T05:22:45+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-24T05:22:45+00:00,49,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T05:24:51+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-24T05:24:51+00:00,61,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T09:20:07+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-24T09:20:07+00:00,228,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T11:05:00+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-24T11:05:00+00:00,138,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T11:21:55+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-24T11:21:55+00:00,205,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T11:51:32+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-24T11:51:32+00:00,48,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T11:54:22+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-24T11:54:22+00:00,158,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T14:16:20+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-24T14:16:20+00:00,124,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-24T17:41:13+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-24T17:41:13+00:00,0,feeder-joule,Joule's feeder,6,/demo,system_event
2026-07-24T17:41:13+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-24T17:41:13+00:00,0,feeder-pascal,Pascal's feeder,6,/demo,system_event
2026-07-24T17:41:33+00:00,cat-joule,Joule,feeding,food_change,61.0,g,2026-07-24T17:41:33+00:00,26,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-24T17:41:33+00:00,cat-pascal,Pascal,feeding,food_change,61.0,g,2026-07-24T17:41:33+00:00,26,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-24T17:45:04+00:00,cat-pascal,Pascal,feeding,food_change,0.0,g,2026-07-24T17:45:04+00:00,0,feeder-pascal,Pascal's feeder,6,/demo,system_event
2026-07-24T17:45:18+00:00,cat-pascal,Pascal,feeding,food_change,63.0,g,2026-07-24T17:45:18+00:00,36,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-24T17:45:32+00:00,cat-joule,Joule,feeding,food_change,1.0,g,2026-07-24T17:45:32+00:00,0,feeder-joule,Joule's feeder,6,/demo,system_event
2026-07-24T17:45:38+00:00,cat-joule,Joule,feeding,food_change,93.0,g,2026-07-24T17:45:38+00:00,16,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-24T17:46:40+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-24T17:46:40+00:00,72,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T17:56:59+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-24T17:56:59+00:00,79,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T17:58:12+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-24T17:58:12+00:00,51,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-24T21:13:38+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-24T21:13:38+00:00,77,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T00:11:05+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-25T00:11:05+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T00:15:40+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-25T00:15:40+00:00,83,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T04:17:29+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-25T04:17:29+00:00,149,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T04:47:05+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-25T04:47:05+00:00,107,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T04:53:46+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-25T04:53:46+00:00,145,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T06:00:34+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-25T06:00:34+00:00,79,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T06:29:49+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-25T06:29:49+00:00,144,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T10:29:12+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-25T10:29:12+00:00,124,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T11:11:18+00:00,cat-joule,Joule,feeding,food_change,11.0,g,2026-07-25T11:11:18+00:00,157,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T11:28:33+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-25T11:28:33+00:00,77,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T11:30:04+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-25T11:30:04+00:00,69,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T11:38:36+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-25T11:38:36+00:00,45,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T11:39:24+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-25T11:39:24+00:00,34,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T11:40:40+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-25T11:40:40+00:00,62,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T12:04:38+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-25T12:04:38+00:00,78,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T12:16:59+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-25T12:16:59+00:00,52,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T16:47:42+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-25T16:47:42+00:00,8,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-25T16:49:39+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-25T16:49:39+00:00,118,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T16:49:44+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-25T16:49:44+00:00,112,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T17:04:05+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-25T17:04:05+00:00,190,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T18:01:50+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-25T18:01:50+00:00,91,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T18:17:43+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-25T18:17:43+00:00,97,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-25T19:39:21+00:00,cat-pascal,Pascal,feeding,food_change,70.0,g,2026-07-25T19:39:21+00:00,6,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-25T19:39:57+00:00,cat-joule,Joule,feeding,food_change,75.0,g,2026-07-25T19:39:57+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-25T19:39:57+00:00,cat-pascal,Pascal,feeding,food_change,75.0,g,2026-07-25T19:39:57+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
